 "experiment" , "experimentStep" , "experimentInput" , "experimentInputType" , "experimentInputName" , "experimentOutput" , "experimentOutputType" , "experimentOutputName" ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1893082" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1894372" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1907412" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891042" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877716" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882246" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1908402" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911678" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891012" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910538" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882726" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915008" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910508" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917168" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916868" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905132" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906872" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1875256" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877026" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915488" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1914528" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877686" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1916238" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1888432" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900782" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877806" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1903392" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1903992" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900482" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1899582" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882336" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1888882" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1895182" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878706" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889722" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1914588" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882096" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882036" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889512" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1894612" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882276" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1880536" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911198" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877056" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1893562" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881976" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906662" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1880506" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906962" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917648" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889032" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1904502" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900332" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881046" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900872" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882306" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1907472" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883926" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1900212" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1883116" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1912158" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915698" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915068" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892992" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892272" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1881586" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1901532" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917558" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1915848" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1877506" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1887592" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892362" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911258" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1882786" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1913538" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1905072" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911648" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1874926" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1902342" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1890232" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1886602" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1878886" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1889572" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1904262" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1911108" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1886782" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1917078" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891882" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1906722" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1892872" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1912458" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1891432" , "https://w3id.org/reproduceme#Image" ,  ,
 "https://w3id.org/reproduceme#Experiment_idr0020" , "https://w3id.org/reproduceme#ImagingStudy_idr0020" ,  ,  ,  , "https://w3id.org/reproduceme#Image_idr0020_1910058" , "https://w3id.org/reproduceme#Image" ,  ,
